worker_id,date,temperature,humidity,rain_mm,precipitation_mm,aqi,uv_index,cloud_cover,severity_score,insurance_applicable,claim_amount
W8848,2024-03-31 17:04:20.064563,20.0,60.7,0.0,0.0,92,0.0,6.3,0.0,0,0.0
W8849,2026-02-06 17:04:20.064563,31.7,60.0,0.7,0.7,49,0.4,60.8,0.0,0,0.0
W8850,2025-08-03 17:04:20.064563,43.7,56.1,0.0,0.0,83,0.9,18.9,17.400000000000006,1,191.18
W8851,2026-02-04 17:04:20.064563,17.5,100.0,15.0,15.0,43,1.2,9.2,3.75,0,0.0
W8852,2024-07-03 17:04:20.064563,8.3,85.4,0.0,0.0,75,0.4,35.5,0.0,0,0.0
W8853,2025-04-27 17:04:20.064563,5.0,100.0,13.2,13.2,53,0.1,66.7,3.3,1,27.0
W8854,2025-06-09 17:04:20.064563,23.5,69.0,5.8,5.8,90,1.3,12.1,0.0,0,0.0
W8855,2025-09-04 17:04:20.064563,18.4,100.0,13.0,13.0,37,0.0,47.6,3.25,0,0.0
W8856,2026-01-21 17:04:20.064563,27.1,55.8,0.0,0.0,83,0.0,40.6,0.0,1,26.01
W8857,2026-02-08 17:04:20.064563,26.3,76.8,0.0,0.0,85,1.3,42.7,0.0,0,0.0
W8858,2024-06-13 17:04:20.064563,9.0,82.5,8.1,8.1,59,0.0,94.3,0.0,1,27.14
W8859,2024-07-18 17:04:20.064563,6.9,96.5,0.0,0.0,66,1.3,34.9,0.0,0,0.0
W8860,2024-08-11 17:04:20.064563,28.0,67.7,0.0,0.0,64,1.9,99.2,0.0,0,0.0
W8861,2025-04-26 17:04:20.064563,26.4,81.2,4.3,4.3,62,1.9,53.8,0.0,0,0.0
W8862,2025-05-02 17:04:20.064563,20.7,68.1,0.0,0.0,94,0.0,84.2,0.0,0,0.0
W8863,2026-02-27 17:04:20.064563,8.4,100.0,1.0,1.0,70,0.8,34.9,0.0,0,0.0
W8864,2025-11-12 17:04:20.064563,29.7,65.6,0.0,0.0,77,0.0,8.5,0.0,0,0.0
W8865,2024-06-30 17:04:20.064563,37.7,56.1,0.0,0.0,56,0.0,8.4,5.400000000000006,0,0.0
W8866,2024-09-06 17:04:20.064563,27.8,77.9,0.8,0.8,67,0.4,57.4,0.0,0,0.0
W8867,2024-05-23 17:04:20.064563,16.5,72.4,0.0,0.0,83,0.0,93.0,0.0,0,0.0
W8868,2025-03-25 17:04:20.064563,25.4,79.9,8.6,8.6,28,0.7,7.1,0.0,0,0.0
W8869,2024-10-07 17:04:20.064563,11.3,87.3,6.6,6.6,86,1.3,68.9,0.0,0,0.0
W8870,2025-02-27 17:04:20.064563,35.6,67.6,0.0,0.0,66,0.0,56.3,1.2000000000000028,0,0.0
W8871,2024-10-09 17:04:20.064563,25.8,74.6,0.2,0.2,113,0.4,65.2,0.0,0,0.0
W8872,2025-11-17 17:04:20.064563,7.3,96.9,0.0,0.0,86,0.0,21.6,0.0,0,0.0
W8873,2025-05-05 17:04:20.064563,22.0,71.1,0.9,0.9,39,0.5,7.1,0.0,0,0.0
W8874,2024-07-21 17:04:20.064563,29.6,73.8,0.0,0.0,83,1.4,7.5,0.0,0,0.0
W8875,2024-11-11 17:04:20.064563,21.7,90.1,0.0,0.0,71,0.4,24.7,0.0,0,0.0
W8876,2025-05-26 17:04:20.064563,22.2,71.3,0.0,0.0,83,0.0,21.4,0.0,0,0.0
W8877,2025-08-11 17:04:20.064563,12.8,79.5,0.0,0.0,109,1.3,12.6,0.0,0,0.0
W8878,2024-12-28 17:04:20.064563,30.7,70.9,0.8,0.8,89,0.0,26.5,0.03150000000000017,0,0.0
W8879,2026-03-18 17:04:20.064563,18.5,67.7,3.4,3.4,65,0.0,53.4,0.0,0,0.0
W8880,2025-11-03 17:04:20.064563,3.4,91.8,12.6,12.6,23,0.0,95.0,3.15,0,0.0
W8881,2025-11-15 17:04:20.064563,21.3,67.4,0.0,0.0,93,0.0,92.2,0.0,0,0.0
W8882,2024-12-22 17:04:20.064563,34.8,53.6,0.0,0.0,86,0.0,27.2,0.0,0,0.0
W8883,2026-01-06 17:04:20.064563,21.1,64.9,0.0,0.0,98,0.1,6.6,0.0,0,0.0
W8884,2025-05-01 17:04:20.064563,42.4,27.0,0.0,0.0,72,0.2,99.6,14.799999999999997,1,164.75
W8885,2025-03-17 17:04:20.064563,29.3,54.7,0.0,0.0,80,0.0,47.6,0.0,0,0.0
W8886,2025-07-18 17:04:20.064563,28.4,73.8,7.0,7.0,55,0.0,97.8,0.0,0,0.0
W8887,2026-01-29 17:04:20.064563,23.7,61.7,1.2,1.2,73,0.0,53.8,0.0,0,0.0
W8888,2025-11-25 17:04:20.064563,24.3,70.1,0.0,0.0,43,2.2,88.6,0.0,0,0.0
W8889,2025-05-06 17:04:20.064563,22.4,95.9,3.1,3.1,74,1.5,44.7,0.0,0,0.0
W8890,2025-07-27 17:04:20.064563,22.0,76.5,0.1,0.1,81,0.0,62.2,0.0,0,0.0
W8891,2025-08-23 17:04:20.064563,30.3,68.0,5.2,5.2,52,0.1,53.6,0.0,0,0.0
W8892,2024-12-28 17:04:20.064563,15.6,77.1,0.0,0.0,85,0.0,22.0,0.0,0,0.0
W8893,2024-08-15 17:04:20.064563,14.2,100.0,4.0,4.0,82,1.0,76.4,0.0,0,0.0
W8894,2025-06-26 17:04:20.064563,13.8,83.9,0.0,0.0,100,0.6,5.5,0.0,0,0.0
W8895,2024-07-06 17:04:20.064563,45.0,40.2,3.3,3.3,44,0.0,36.2,20.0,1,352.82
W8896,2024-07-21 17:04:20.064563,30.3,77.7,2.6,2.6,79,0.0,87.0,0.11550000000000031,0,0.0
W8897,2024-11-29 17:04:20.064563,28.0,66.1,0.0,0.0,97,0.0,50.3,0.0,0,0.0
W8898,2025-08-01 17:04:20.064563,14.4,88.8,0.0,0.0,63,1.4,7.8,0.0,0,0.0
W8899,2025-08-09 17:04:20.064563,31.2,60.3,0.0,0.0,98,0.0,20.8,0.0,0,0.0
W8900,2024-11-09 17:04:20.064563,23.8,71.5,1.0,1.0,53,1.3,11.0,0.0,0,0.0
W8901,2025-12-21 17:04:20.064563,27.1,73.0,2.0,2.0,67,0.3,27.8,0.0,0,0.0
W8902,2024-08-02 17:04:20.064563,15.2,92.7,0.0,0.0,34,0.0,16.5,0.0,0,0.0
W8903,2024-04-17 17:04:20.064563,26.6,63.7,3.4,3.4,24,0.0,71.2,0.0,0,0.0
W8904,2024-06-27 17:04:20.064563,20.8,71.2,0.0,0.0,37,0.6,65.9,0.0,0,0.0
W8905,2024-05-11 17:04:20.064563,17.3,77.9,0.0,0.0,96,0.8,13.5,0.0,0,0.0
W8906,2024-05-26 17:04:20.064563,32.3,47.5,0.0,0.0,52,0.9,44.5,0.0,0,0.0
W8907,2025-08-10 17:04:20.064563,9.6,79.7,4.1,4.1,43,0.2,29.6,0.0,0,0.0
W8908,2026-02-10 17:04:20.064563,30.6,67.0,0.0,0.0,74,0.4,33.7,0.0,0,0.0
W8909,2024-04-14 17:04:20.064563,31.8,71.6,0.0,0.0,51,2.3,57.6,0.14399999999999955,0,0.0
W8910,2024-09-17 17:04:20.064563,16.2,94.4,0.0,0.0,90,2.4,89.9,0.0,0,0.0
W8911,2025-04-13 17:04:20.064563,16.8,61.0,3.5,3.5,95,0.0,89.7,0.0,0,0.0
W8912,2025-11-27 17:04:20.064563,22.8,73.4,0.0,0.0,20,0.0,41.3,0.0,0,0.0
W8913,2026-02-11 17:04:20.064563,27.8,57.2,6.0,6.0,62,0.1,39.3,0.0,0,0.0
W8914,2025-02-15 17:04:20.064563,23.5,76.2,9.7,9.7,15,0.1,51.8,0.0,0,0.0
W8915,2024-08-21 17:04:20.064563,29.3,61.8,0.0,0.0,36,0.0,47.4,0.0,0,0.0
W8916,2025-01-22 17:04:20.064563,42.6,52.0,0.0,0.0,72,0.1,6.2,15.200000000000003,1,124.2
W8917,2025-12-14 17:04:20.064563,19.9,79.9,4.0,4.0,35,0.0,57.9,0.0,0,0.0
W8918,2025-12-16 17:04:20.064563,7.8,79.3,0.0,0.0,67,0.4,58.5,0.0,0,0.0
W8919,2024-06-24 17:04:20.064563,33.3,50.4,0.0,0.0,62,0.6,45.0,0.0,0,0.0
W8920,2024-06-04 17:04:20.064563,41.8,47.3,0.0,0.0,28,0.5,41.4,13.599999999999994,1,136.44
W8921,2026-01-23 17:04:20.064563,28.9,67.5,0.0,0.0,73,1.0,93.9,0.0,0,0.0
W8922,2025-09-01 17:04:20.064563,14.1,74.8,0.0,0.0,66,0.5,60.1,0.0,0,0.0
W8923,2025-08-04 17:04:20.064563,23.8,59.0,0.0,0.0,60,0.8,81.6,0.0,0,0.0
W8924,2025-07-08 17:04:20.064563,13.8,89.8,0.0,0.0,46,1.3,95.4,0.0,0,0.0
W8925,2024-10-10 17:04:20.064563,31.4,48.8,0.0,0.0,66,0.0,81.0,0.0,0,0.0
W8926,2025-01-12 17:04:20.064563,11.5,76.1,0.0,0.0,32,0.0,94.3,0.0,0,0.0
W8927,2026-01-24 17:04:20.064563,22.0,72.6,0.5,0.5,36,0.0,75.9,0.0,0,0.0
W8928,2025-08-09 17:04:20.064563,15.0,82.7,0.2,0.2,63,0.0,17.0,0.0,0,0.0
W8929,2025-08-02 17:04:20.064563,26.3,61.8,0.0,0.0,77,0.0,22.7,0.0,0,0.0
W8930,2025-08-16 17:04:20.064563,21.3,71.0,0.0,0.0,46,0.8,19.4,0.0,1,32.18
W8931,2024-12-10 17:04:20.064563,26.8,70.0,0.0,0.0,65,0.7,32.2,0.0,0,0.0
W8932,2025-09-24 17:04:20.064563,25.2,65.0,6.2,6.2,47,0.0,35.5,0.0,0,0.0
W8933,2025-03-04 17:04:20.064563,15.1,88.0,0.0,0.0,63,1.7,81.1,0.0,0,0.0
W8934,2025-09-22 17:04:20.064563,31.3,59.3,3.4,3.4,33,0.8,36.1,0.0,0,0.0
W8935,2025-09-28 17:04:20.064563,24.5,74.9,0.0,0.0,50,0.2,72.7,0.0,0,0.0
W8936,2024-04-05 17:04:20.064563,15.1,96.1,3.0,3.0,46,0.0,90.4,0.0,0,0.0
W8937,2024-04-19 17:04:20.064563,45.0,50.9,0.0,0.0,82,0.0,11.5,20.0,1,315.15
W8938,2025-06-01 17:04:20.064563,29.8,78.2,3.3,3.3,23,1.5,0.0,0.0,0,0.0
W8939,2024-07-17 17:04:20.064563,23.5,83.2,0.0,0.0,23,1.0,88.9,0.0,0,0.0
W8940,2025-04-14 17:04:20.064563,39.2,53.7,0.0,0.0,111,1.1,23.8,8.400000000000006,1,41.39
W8941,2025-06-21 17:04:20.064563,43.4,40.5,0.0,0.0,56,0.0,15.3,16.799999999999997,1,199.69
W8942,2025-02-03 17:04:20.064563,23.5,70.8,1.0,1.0,59,1.3,29.5,0.0,0,0.0
W8943,2025-04-07 17:04:20.064563,28.5,58.5,7.9,7.9,46,0.0,18.6,0.0,0,0.0
W8944,2025-06-14 17:04:20.064563,15.1,87.4,1.6,1.6,61,0.0,79.4,0.0,0,0.0
W8945,2025-07-01 17:04:20.064563,23.5,81.7,0.0,0.0,66,1.0,63.5,0.0,0,0.0
W8946,2024-04-23 17:04:20.064563,23.0,68.2,0.0,0.0,63,0.0,16.7,0.0,0,0.0
W8947,2024-04-20 17:04:20.064563,26.8,69.4,5.8,5.8,58,0.0,58.4,0.0,0,0.0
W8948,2024-09-15 17:04:20.064563,28.3,60.7,0.0,0.0,50,0.0,20.8,0.0,0,0.0
W8949,2025-10-09 17:04:20.064563,30.6,66.2,0.0,0.0,68,0.0,19.8,0.0,0,0.0
W8950,2026-01-22 17:04:20.064563,27.4,63.4,0.0,0.0,83,0.0,59.5,0.0,0,0.0
W8951,2025-01-22 17:04:20.064563,12.9,83.3,14.2,14.2,21,0.0,66.5,3.55,0,0.0
W8952,2026-03-11 17:04:20.064563,15.6,79.8,0.0,0.0,54,0.0,34.6,0.0,0,0.0
W8953,2024-09-02 17:04:20.064563,19.5,85.7,0.0,0.0,33,0.6,76.3,0.0,0,0.0
W8954,2025-08-03 17:04:20.064563,22.2,75.8,0.0,0.0,40,1.0,83.7,0.0,0,0.0
W8955,2025-06-02 17:04:20.064563,35.5,52.5,0.0,0.0,50,0.6,91.6,1.0,0,0.0
W8956,2024-08-02 17:04:20.064563,13.4,92.6,0.0,0.0,35,0.0,62.6,0.0,0,0.0
W8957,2025-01-31 17:04:20.064563,21.4,73.7,3.3,3.3,37,0.5,22.0,0.0,0,0.0
W8958,2025-04-20 17:04:20.064563,34.5,69.5,0.0,0.0,48,0.0,74.8,0.0,0,0.0
W8959,2025-07-30 17:04:20.064563,22.0,67.3,0.0,0.0,72,1.9,10.8,0.0,0,0.0
W8960,2024-07-08 17:04:20.064563,29.6,63.7,0.0,0.0,23,0.0,18.1,0.0,0,0.0
W8961,2025-10-21 17:04:20.064563,23.6,60.5,0.0,0.0,49,0.0,83.3,0.0,0,0.0
W8962,2026-02-07 17:04:20.064563,27.6,65.2,0.8,0.8,26,0.1,91.1,0.0,0,0.0
W8963,2025-08-02 17:04:20.064563,22.7,59.1,0.0,0.0,54,0.2,6.7,0.0,0,0.0
W8964,2026-01-22 17:04:20.064563,31.7,70.0,0.0,0.0,56,0.7,31.2,0.0,0,0.0
W8965,2025-10-06 17:04:20.064563,9.5,100.0,0.0,0.0,72,0.0,62.9,0.0,0,0.0
W8966,2026-02-17 17:04:20.064563,21.4,85.8,1.2,1.2,27,0.0,93.9,0.0,0,0.0
W8967,2025-09-21 17:04:20.064563,28.0,68.3,0.0,0.0,40,0.5,57.1,0.0,0,0.0
W8968,2025-10-24 17:04:20.064563,30.3,55.7,0.0,0.0,53,0.8,82.1,0.0,0,0.0
W8969,2025-07-12 17:04:20.064563,39.9,42.1,0.0,0.0,49,3.3,92.3,9.799999999999997,0,0.0
W8970,2025-07-18 17:04:20.064563,21.1,93.7,0.0,0.0,15,1.4,51.9,0.0,0,0.0
W8971,2025-10-14 17:04:20.064563,39.8,64.7,4.1,4.1,15,0.0,74.0,9.599999999999994,0,0.0
W8972,2024-08-25 17:04:20.064563,18.4,83.6,10.3,10.3,26,1.8,66.2,2.575,0,0.0
W8973,2025-08-18 17:04:20.064563,38.3,47.4,0.0,0.0,30,0.6,67.1,6.599999999999994,0,0.0
W8974,2024-05-14 17:04:20.064563,33.2,73.9,0.0,0.0,50,1.4,51.7,0.6240000000000014,0,0.0
W8975,2025-04-22 17:04:20.064563,15.9,79.3,1.6,1.6,51,0.5,62.3,0.0,0,0.0
W8976,2024-12-12 17:04:20.064563,28.1,70.2,0.0,0.0,29,1.4,55.4,0.0,0,0.0
W8977,2025-08-06 17:04:20.064563,24.5,86.8,0.0,0.0,45,1.1,63.8,0.0,1,36.04
W8978,2025-11-13 17:04:20.064563,31.3,54.8,0.0,0.0,61,0.6,50.5,0.0,0,0.0
W8979,2025-04-08 17:04:20.064563,22.8,84.1,6.9,6.9,38,0.0,22.2,0.0,0,0.0
W8980,2025-12-09 17:04:20.064563,21.9,82.3,0.0,0.0,16,0.0,69.4,0.0,0,0.0
W8981,2026-02-08 17:04:20.064563,38.7,51.6,0.0,0.0,27,0.0,38.4,7.400000000000006,0,0.0
W8982,2025-03-14 17:04:20.064563,24.0,64.0,0.0,0.0,31,0.0,12.8,0.0,0,0.0
W8983,2025-01-03 17:04:20.064563,33.3,52.9,0.0,0.0,15,1.1,85.1,0.0,0,0.0
W8984,2025-02-09 17:04:20.064563,22.7,78.8,0.0,0.0,51,0.6,18.1,0.0,0,0.0
W8985,2024-05-19 17:04:20.064563,41.7,33.3,0.0,0.0,17,0.0,54.1,13.400000000000006,1,92.06
W8986,2024-04-15 17:04:20.064563,18.2,84.0,10.0,10.0,15,1.0,72.1,0.0,0,0.0
W8987,2025-11-12 17:04:20.064563,18.9,87.1,3.0,3.0,44,0.0,64.8,0.0,0,0.0
W8988,2024-05-03 17:04:20.064563,40.2,59.5,2.7,2.7,15,0.3,16.1,10.400000000000006,1,126.76
W8989,2024-07-27 17:04:20.064563,20.6,65.2,0.0,0.0,21,1.4,19.4,0.0,0,0.0
W8990,2025-03-28 17:04:20.064563,41.0,61.6,0.0,0.0,34,0.0,14.9,12.0,1,127.6
W8991,2025-03-10 17:04:20.064563,33.9,76.1,0.0,0.0,19,0.2,7.3,1.1894999999999984,0,0.0
W8992,2025-11-05 17:04:20.064563,23.5,78.9,1.9,1.9,54,0.0,28.3,0.0,0,0.0
W8993,2024-04-14 17:04:20.064563,6.9,89.3,7.0,7.0,15,1.6,52.4,0.0,0,0.0
W8994,2025-12-18 17:04:20.064563,24.8,69.5,0.0,0.0,15,2.2,17.3,0.0,0,0.0
W8995,2025-03-02 17:04:20.064563,26.0,70.5,0.0,0.0,43,0.6,97.1,0.0,0,0.0
W8996,2025-04-11 17:04:20.064563,36.7,57.7,4.8,4.8,15,0.9,69.9,3.4000000000000057,0,0.0
W8997,2024-06-25 17:04:20.064563,40.9,48.9,0.0,0.0,15,1.4,58.3,11.799999999999997,1,167.34
W8998,2025-05-30 17:04:20.064563,18.2,85.6,7.8,7.8,17,0.8,68.1,0.0,0,0.0
W8999,2025-03-06 17:04:20.064563,33.0,59.6,0.8,0.8,31,0.0,43.6,0.0,0,0.0
W9000,2025-03-18 17:04:20.064563,32.7,63.7,5.5,5.5,15,0.0,47.0,0.0,0,0.0
W9001,2025-05-13 17:04:20.064563,35.7,51.8,0.0,0.0,48,0.0,88.9,1.4000000000000057,0,0.0
W9002,2025-03-12 17:04:20.064563,30.0,61.6,0.2,0.2,41,0.0,72.2,0.0,0,0.0
W9003,2024-05-14 17:04:20.064563,5.6,95.9,0.7,0.7,62,1.0,58.8,0.0,0,0.0
W9004,2026-01-24 17:04:20.064563,23.4,94.0,5.3,5.3,15,0.0,95.0,0.0,0,0.0
W9005,2024-11-23 17:04:20.064563,13.4,100.0,1.4,1.4,23,0.8,66.3,0.0,0,0.0
W9006,2024-11-26 17:04:20.064563,23.0,81.1,0.0,0.0,28,0.0,39.9,0.0,0,0.0
W9007,2024-11-13 17:04:20.064563,34.8,71.1,2.7,2.7,15,0.0,4.7,0.26399999999999846,0,0.0
W9008,2026-01-10 17:04:20.064563,28.1,75.9,0.0,0.0,30,0.6,39.1,0.0,0,0.0
W9009,2025-01-31 17:04:20.064563,36.5,57.1,0.0,0.0,32,1.5,92.5,3.0,0,0.0
W9010,2025-11-14 17:04:20.064563,28.4,52.3,0.0,0.0,32,0.9,4.5,0.0,0,0.0
W9011,2024-06-12 17:04:20.064563,12.0,89.4,0.8,0.8,15,0.0,18.5,0.0,0,0.0
W9012,2026-02-20 17:04:20.064563,-0.2,100.0,2.1,9.4,15,0.0,80.9,0.6000000000000001,0,0.0
W9013,2024-05-24 17:04:20.064563,26.5,58.9,5.0,5.0,15,0.0,36.5,0.0,0,0.0
W9014,2025-01-24 17:04:20.064563,22.9,60.8,6.7,6.7,15,0.6,18.6,0.0,0,0.0
W9015,2024-07-13 17:04:20.064563,15.2,92.1,0.0,0.0,20,0.0,81.6,0.0,0,0.0
W9016,2025-02-26 17:04:20.064563,8.0,100.0,0.0,0.0,51,0.0,55.8,0.0,0,0.0
W9017,2024-09-07 17:04:20.064563,17.7,71.8,0.0,0.0,62,0.8,54.8,0.0,0,0.0
W9018,2024-04-07 17:04:20.064563,23.1,68.0,1.3,1.3,44,1.4,29.4,0.0,0,0.0
W9019,2025-09-20 17:04:20.064563,31.7,74.1,0.0,0.0,15,0.0,67.5,0.34849999999999937,0,0.0
W9020,2025-02-14 17:04:20.064563,26.9,60.9,1.7,1.7,25,0.0,86.2,0.0,0,0.0
W9021,2024-04-25 17:04:20.064563,41.1,50.1,0.0,0.0,15,0.0,75.0,12.200000000000003,0,0.0
W9022,2025-07-02 17:04:20.064563,14.6,86.1,0.0,0.0,17,0.4,61.2,0.0,0,0.0
W9023,2026-01-20 17:04:20.064563,33.8,64.3,0.0,0.0,15,0.0,35.1,0.0,0,0.0
W9024,2025-05-24 17:04:20.064563,25.5,63.2,4.2,4.2,49,0.1,85.5,0.0,0,0.0
W9025,2025-10-20 17:04:20.064563,31.9,63.0,0.0,0.0,25,0.0,56.6,0.0,0,0.0
W9026,2025-08-27 17:04:20.064563,20.6,80.7,1.0,1.0,19,0.5,89.0,0.0,0,0.0
W9027,2025-05-23 17:04:20.064563,35.7,58.7,2.3,2.3,15,0.6,25.4,1.4000000000000057,0,0.0
W9028,2024-12-16 17:04:20.064563,28.0,68.9,0.7,0.7,15,0.0,65.4,0.0,0,0.0
W9029,2024-04-07 17:04:20.064563,18.2,86.1,5.1,5.1,20,0.7,93.5,0.0,0,0.0
W9030,2026-02-28 17:04:20.064563,24.9,94.6,5.5,5.5,15,0.5,37.4,0.0,0,0.0
W9031,2025-07-11 17:04:20.064563,22.6,100.0,5.5,5.5,20,0.0,95.1,0.0,0,0.0
W9032,2025-11-10 17:04:20.064563,29.9,58.8,0.0,0.0,48,0.0,39.2,0.0,0,0.0
W9033,2024-04-09 17:04:20.064563,13.2,67.0,0.0,0.0,22,0.0,43.8,0.0,0,0.0
W9034,2025-02-05 17:04:20.064563,24.7,78.9,0.2,0.2,15,0.0,80.6,0.0,0,0.0
W9035,2025-04-08 17:04:20.064563,29.0,68.4,15.8,15.8,15,0.0,26.1,3.95,1,24.21
W9036,2025-10-23 17:04:20.064563,25.3,82.6,0.0,0.0,44,0.0,70.6,0.0,0,0.0
W9037,2025-04-21 17:04:20.064563,38.5,55.1,0.0,0.0,22,0.6,29.8,7.0,0,0.0
W9038,2025-02-11 17:04:20.064563,32.7,61.5,14.2,14.2,15,0.0,59.4,3.55,0,0.0
W9039,2025-10-25 17:04:20.064563,24.9,83.9,0.0,0.0,36,1.3,77.6,0.0,0,0.0
W9040,2024-06-26 17:04:20.064563,27.2,81.9,7.2,7.2,15,0.7,2.6,0.0,1,46.34
W9041,2025-07-31 17:04:20.064563,28.0,54.2,0.0,0.0,15,0.5,8.8,0.0,1,39.62
W9042,2024-06-28 17:04:20.064563,29.0,58.3,0.0,0.0,24,0.9,93.4,0.0,0,0.0
W9043,2026-02-23 17:04:20.064563,6.7,98.8,4.7,4.7,15,0.3,81.6,0.0,0,0.0
W9044,2026-02-07 17:04:20.064563,22.0,78.0,0.0,0.0,15,0.0,87.7,0.0,0,0.0
W9045,2024-10-14 17:04:20.064563,10.2,92.5,19.1,19.1,15,0.9,43.9,4.775,0,0.0
W9046,2025-02-25 17:04:20.064563,37.8,57.7,1.1,1.1,15,0.0,71.6,5.599999999999994,1,74.12
W9047,2025-08-08 17:04:20.064563,24.4,83.4,0.0,0.0,15,0.0,99.8,0.0,0,0.0
W9048,2025-08-14 17:04:20.064563,23.1,92.6,7.0,7.0,22,0.6,43.3,0.0,0,0.0
W9049,2026-01-30 17:04:20.064563,34.0,64.8,0.0,0.0,29,0.0,84.7,0.0,0,0.0
W9050,2025-02-28 17:04:20.064563,29.2,57.6,0.0,0.0,18,2.8,7.9,0.0,1,28.62
W9051,2024-09-04 17:04:20.064563,13.7,88.0,0.6,0.6,15,3.0,54.4,0.0,0,0.0
W9052,2025-12-07 17:04:20.064563,24.3,72.8,4.6,4.6,15,2.4,33.3,0.0,0,0.0
W9053,2025-01-18 17:04:20.064563,21.6,82.7,0.0,0.0,33,0.0,52.3,0.0,0,0.0
W9054,2025-03-25 17:04:20.064563,7.6,100.0,0.0,0.0,19,1.2,11.4,0.0,0,0.0
W9055,2025-06-07 17:04:20.064563,18.1,100.0,2.1,2.1,15,2.7,36.8,0.0,0,0.0
W9056,2024-10-10 17:04:20.064563,23.2,70.6,1.1,1.1,15,2.7,7.7,0.0,0,0.0
W9057,2025-08-08 17:04:20.064563,23.9,78.1,0.0,0.0,15,0.6,45.3,0.0,0,0.0
W9058,2025-12-28 17:04:20.064563,10.2,100.0,0.0,0.0,29,1.7,44.2,0.0,0,0.0
W9059,2024-06-03 17:04:20.064563,36.5,49.4,0.0,0.0,24,1.7,33.0,3.0,0,0.0
W9060,2025-09-17 17:04:20.064563,24.0,75.5,0.0,0.0,15,3.3,94.8,0.0,0,0.0
W9061,2024-10-23 17:04:20.064563,25.4,62.5,0.0,0.0,50,4.2,8.3,0.0,0,0.0
W9062,2025-01-06 17:04:20.064563,29.0,67.3,7.0,7.0,15,1.9,82.5,0.0,0,0.0
W9063,2024-12-14 17:04:20.064563,17.1,76.5,0.0,0.0,32,3.4,35.5,0.0,0,0.0
W9064,2024-05-05 17:04:20.064563,29.6,76.1,0.0,0.0,15,3.7,19.9,0.0,0,0.0
W9065,2025-01-16 17:04:20.064563,21.3,79.5,0.0,0.0,73,3.6,27.3,0.0,0,0.0
W9066,2025-10-26 17:04:20.064563,16.0,76.6,3.2,3.2,44,4.1,90.2,0.0,0,0.0
W9067,2025-05-03 17:04:20.064563,30.7,72.3,0.0,0.0,15,4.0,82.5,0.08049999999999982,0,0.0
W9068,2024-11-04 17:04:20.064563,39.9,51.9,0.0,0.0,26,5.9,1.6,9.799999999999997,1,51.47
W9069,2025-12-17 17:04:20.064563,32.2,71.2,0.0,0.0,15,4.6,14.7,0.13200000000000048,0,0.0
W9070,2024-06-20 17:04:20.064563,34.2,47.2,0.0,0.0,18,2.8,67.5,0.0,0,0.0
W9071,2025-10-31 17:04:20.064563,19.8,84.0,0.0,0.0,34,2.8,31.7,0.0,0,0.0
W9072,2024-06-23 17:04:20.064563,9.0,100.0,0.0,0.0,43,1.7,91.9,0.0,0,0.0
W9073,2025-11-14 17:04:20.064563,39.9,45.9,0.0,0.0,15,4.0,78.7,9.799999999999997,1,35.03
W9074,2025-02-25 17:04:20.064563,45.0,29.9,13.7,13.7,15,1.6,87.5,23.425,1,243.66
W9075,2024-12-22 17:04:20.064563,40.4,48.9,0.0,0.0,46,4.5,19.3,10.799999999999997,1,93.83
W9076,2024-05-25 17:04:20.064563,21.6,89.8,0.0,0.0,54,3.5,15.1,0.0,0,0.0
W9077,2025-10-19 17:04:20.064563,13.5,100.0,6.7,6.7,15,2.8,93.2,0.0,1,19.65
W9078,2025-09-12 17:04:20.064563,14.3,84.2,0.0,0.0,47,3.3,40.4,0.0,0,0.0
W9079,2025-07-17 17:04:20.064563,8.2,84.9,2.8,2.8,15,5.1,41.6,0.0,0,0.0
W9080,2025-05-29 17:04:20.064563,23.9,69.8,8.4,8.4,15,3.5,68.5,0.0,0,0.0
W9081,2024-10-18 17:04:20.064563,41.1,43.7,0.0,0.0,15,3.8,39.7,12.200000000000003,1,95.71
W9082,2025-03-08 17:04:20.064563,23.6,79.1,0.0,0.0,21,2.4,87.5,0.0,0,0.0
W9083,2024-06-04 17:04:20.064563,28.0,66.9,0.0,0.0,68,3.3,95.9,0.0,0,0.0
W9084,2026-01-14 17:04:20.064563,38.8,44.3,0.0,0.0,29,5.1,33.3,7.599999999999994,0,0.0
W9085,2025-01-21 17:04:20.064563,21.0,89.6,3.5,3.5,18,5.0,20.8,0.0,0,0.0
W9086,2025-08-16 17:04:20.064563,45.0,43.9,2.8,2.8,15,5.7,7.5,20.0,1,215.79
W9087,2025-01-19 17:04:20.064563,44.9,47.0,0.0,0.0,25,5.2,21.4,19.799999999999997,1,118.12
W9088,2025-06-04 17:04:20.064563,23.7,57.2,0.0,0.0,15,3.8,13.9,0.0,0,0.0
W9089,2026-01-26 17:04:20.064563,19.2,56.9,3.0,3.0,29,6.4,2.9,0.0,0,0.0
W9090,2025-09-21 17:04:20.064563,32.0,47.7,0.0,0.0,32,4.9,4.7,0.0,0,0.0
W9091,2025-02-01 17:04:20.064563,21.5,72.9,0.0,0.0,24,4.1,50.9,0.0,0,0.0
W9092,2024-10-08 17:04:20.064563,13.4,95.6,0.0,0.0,22,4.7,70.8,0.0,0,0.0
